OBJECTID,name,description,pic_url,thumb_url,categoryID,artifactID,categoryName,lat,long,score,icon_color,Tab_Name
867,Propeller,WOOD PROPELLER/ METAL TIPS,http://source.techno-science.ca/artifacts-artefacts/images/1967.0371.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1967.0371.001.aa.cs.thumb.png,1201,2578,Manufacturer,39.290384799999998,-76.612189299999997,76,R,The United States
868,Propeller,WOOD PROPELLER/ METAL TIPS,http://source.techno-science.ca/artifacts-artefacts/images/1967.0371.002.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1967.0371.002.aa.cs.thumb.png,1202,2579,Manufacturer,39.290384799999998,-76.612189299999997,76,R,The United States
869,Propeller,METAL/ WOOD HUB,http://source.techno-science.ca/artifacts-artefacts/images/1967.0372.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1967.0372.001.aa.cs.thumb.png,1203,2580,Manufacturer,51.516758000000003,-0.436786000000000,76,R,Europe
870,"Engine, airplane",,http://source.techno-science.ca/artifacts-artefacts/images/1967.0373.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1967.0373.001.aa.cs.thumb.png,1204,2581,Manufacturer,48.900551999999998,2.259290000000000,76,R,Europe
871,"Engine, airplane",,http://source.techno-science.ca/artifacts-artefacts/images/1967.0374.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1967.0374.001.aa.cs.thumb.png,1205,2582,Manufacturer,52.922530100000003,-1.474618600000000,76,R,Europe
872,"Engine, airplane",,http://source.techno-science.ca/artifacts-artefacts/images/1967.0375.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1967.0375.001.aa.cs.thumb.png,1206,2583,Manufacturer,52.922530100000003,-1.474618600000000,76,R,Europe
873,"Engine, airplane",,http://source.techno-science.ca/artifacts-artefacts/images/1967.0378.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1967.0378.001.aa.cs.thumb.png,1208,2585,Manufacturer,52.922530100000003,-1.474618600000000,76,R,Europe
874,"Engine, airplane",,http://source.techno-science.ca/artifacts-artefacts/images/1967.0381.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1967.0381.001.aa.cs.thumb.png,1210,2587,Manufacturer,52.922530100000003,-1.474618600000000,76,R,Europe
875,"Engine, airplane",,http://source.techno-science.ca/artifacts-artefacts/images/1967.0382.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1967.0382.001.aa.cs.thumb.png,1211,2588,Manufacturer,51.822243600000000,12.242451600000001,76,R,Europe
876,"Engine, airplane",,http://source.techno-science.ca/artifacts-artefacts/images/1967.0385.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1967.0385.001.aa.cs.thumb.png,1212,2589,Manufacturer,51.822243600000000,12.242451600000001,76,R,Europe
877,"Engine, airplane",,http://source.techno-science.ca/artifacts-artefacts/images/1967.0387.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1967.0387.001.aa.cs.thumb.png,1213,2590,Manufacturer,43.721030300000002,-79.641969799999998,76,R,Canada
878,"Engine, airplane",,http://source.techno-science.ca/artifacts-artefacts/images/1967.0388.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1967.0388.001.aa.cs.thumb.png,1214,2591,Manufacturer,51.690473200000000,-0.412788200000000,76,R,Europe
879,"Engine, airplane",,http://source.techno-science.ca/artifacts-artefacts/images/1967.0389.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1967.0389.001.aa.cs.thumb.png,1215,2592,Manufacturer,52.922530100000003,-1.474618600000000,76,R,Europe
880,"Engine, airplane",,http://source.techno-science.ca/artifacts-artefacts/images/1967.0390.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1967.0390.001.aa.cs.thumb.png,1216,2594,Manufacturer,52.922530100000003,-1.474618600000000,76,R,Europe
881,"Engine, airplane",,http://source.techno-science.ca/artifacts-artefacts/images/1967.0394.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1967.0394.001.aa.cs.thumb.png,1220,2598,Manufacturer,39.103118199999997,-84.512019600000002,76,R,The United States
882,"Engine, airplane",,http://source.techno-science.ca/artifacts-artefacts/images/1967.0395.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1967.0395.001.aa.cs.thumb.png,1221,2599,Manufacturer,43.721030300000002,-79.641969799999998,76,R,Canada
883,"Engine, airplane",,http://source.techno-science.ca/artifacts-artefacts/images/1967.0397.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1967.0397.001.aa.cs.thumb.png,1222,2601,Manufacturer,51.822243600000000,12.242451600000001,76,R,Europe
884,"Engine, airplane",,http://source.techno-science.ca/artifacts-artefacts/images/1967.0398.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1967.0398.001.aa.cs.thumb.png,1223,2602,Manufacturer,52.922530100000003,-1.474618600000000,76,R,Europe
885,"Engine, airplane",STEEL,http://source.techno-science.ca/artifacts-artefacts/images/1967.0401.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1967.0401.001.aa.cs.thumb.png,1224,2603,Manufacturer,48.856614000000000,2.352221900000000,76,R,Europe
886,"Engine, airplane",STEEL,http://source.techno-science.ca/artifacts-artefacts/images/1967.0402.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1967.0402.001.aa.cs.thumb.png,1225,2604,Manufacturer,48.856614000000000,2.352221900000000,76,R,Europe
887,"Engine, airplane",,http://source.techno-science.ca/artifacts-artefacts/images/1967.0404.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1967.0404.001.aa.cs.thumb.png,1226,2605,Manufacturer,40.825762500000003,-96.685198200000002,76,R,The United States
888,"Engine, airplane",STEEL,http://source.techno-science.ca/artifacts-artefacts/images/1967.0406.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1967.0406.001.aa.cs.thumb.png,1227,2607,Manufacturer,52.355517700000000,-1.174319700000000,52,R,Europe
889,"Engine, airplane",,http://source.techno-science.ca/artifacts-artefacts/images/1967.0408.001.si1.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1967.0408.001.si1.aa.cs.thumb.png,1229,2609,Manufacturer,48.856614000000000,2.352221900000000,76,R,Europe
890,"Engine, airplane",STEEL/ ALUMINUM,http://source.techno-science.ca/artifacts-artefacts/images/1967.0410.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1967.0410.001.aa.cs.thumb.png,1230,2611,Manufacturer,52.406821999999998,-1.519693000000000,76,R,Europe
891,"Engine, airplane",,http://source.techno-science.ca/artifacts-artefacts/images/1967.0412.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1967.0412.001.aa.cs.thumb.png,1231,2612,Manufacturer,40.916765400000003,-74.171810999999991,76,R,The United States
892,"Engine, airplane",,http://source.techno-science.ca/artifacts-artefacts/images/1967.0413.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1967.0413.001.aa.cs.thumb.png,1232,2613,Manufacturer,45.501688899999998,-73.567256000000000,76,R,Canada
893,"Engine, airplane",,http://source.techno-science.ca/artifacts-artefacts/images/1967.0414.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1967.0414.001.aa.cs.thumb.png,1233,2614,Manufacturer,45.501688899999998,-73.567256000000000,76,R,Canada
894,"Engine, airplane",,http://source.techno-science.ca/artifacts-artefacts/images/1967.0415.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1967.0415.001.aa.cs.thumb.png,1234,2615,Manufacturer,40.916765400000003,-74.171810999999991,76,R,The United States
895,"Engine, airplane",,http://source.techno-science.ca/artifacts-artefacts/images/1967.0416.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1967.0416.001.aa.cs.thumb.png,1235,2616,Manufacturer,52.922530100000003,-1.474618600000000,76,R,Europe
896,"Engine, airplane",,http://source.techno-science.ca/artifacts-artefacts/images/1967.0417.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1967.0417.001.aa.cs.thumb.png,1236,2617,Manufacturer,45.501688899999998,-73.567256000000000,76,R,Canada
897,"Engine, airplane",,http://source.techno-science.ca/artifacts-artefacts/images/1967.0418.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1967.0418.001.aa.cs.thumb.png,1237,2618,Manufacturer,40.916765400000003,-74.171810999999991,76,R,The United States
898,"Engine, airplane",,http://source.techno-science.ca/artifacts-artefacts/images/1967.0419.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1967.0419.001.aa.cs.thumb.png,1238,2619,Manufacturer,40.916765400000003,-74.171810999999991,76,R,The United States
899,"Engine, airplane",,http://source.techno-science.ca/artifacts-artefacts/images/1967.0420.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1967.0420.001.aa.cs.thumb.png,1239,2620,Manufacturer,40.916765400000003,-74.171810999999991,76,R,The United States
900,"Engine, airplane",,http://source.techno-science.ca/artifacts-artefacts/images/1967.0421.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1967.0421.001.aa.cs.thumb.png,1240,2621,Manufacturer,40.916765400000003,-74.171810999999991,76,R,The United States
901,"Engine, airplane",,http://source.techno-science.ca/artifacts-artefacts/images/1967.0422.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1967.0422.001.aa.cs.thumb.png,1241,2622,Manufacturer,51.454512999999999,-2.587910000000000,76,R,Europe
902,"Engine, airplane",,http://source.techno-science.ca/artifacts-artefacts/images/1967.0423.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1967.0423.001.aa.cs.thumb.png,1242,2623,Manufacturer,51.454512999999999,-2.587910000000000,76,R,Europe
903,"Engine, airplane",,http://source.techno-science.ca/artifacts-artefacts/images/1967.0424.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1967.0424.001.aa.cs.thumb.png,1243,2624,Manufacturer,51.454512999999999,-2.587910000000000,76,R,Europe
904,"Engine, airplane",,http://source.techno-science.ca/artifacts-artefacts/images/1967.0425.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1967.0425.001.aa.cs.thumb.png,1244,2625,Manufacturer,51.454512999999999,-2.587910000000000,76,R,Europe
905,"Engine, airplane",,http://source.techno-science.ca/artifacts-artefacts/images/1967.0427.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1967.0427.001.aa.cs.thumb.png,1246,2627,Manufacturer,51.454512999999999,-2.587910000000000,76,R,Europe
906,"Engine, airplane",,http://source.techno-science.ca/artifacts-artefacts/images/1967.0428.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1967.0428.001.aa.cs.thumb.png,1247,2628,Manufacturer,41.241189700000000,-77.001078600000014,76,R,The United States
907,"Engine, airplane",,http://source.techno-science.ca/artifacts-artefacts/images/1967.0429.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1967.0429.001.aa.cs.thumb.png,1248,2629,Manufacturer,52.406821999999998,-1.519693000000000,76,R,Europe
908,"Engine, airplane",,http://source.techno-science.ca/artifacts-artefacts/images/1967.0430.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1967.0430.001.aa.cs.thumb.png,1249,2630,Manufacturer,52.406821999999998,-1.519693000000000,76,R,Europe
909,"Engine, airplane",,http://source.techno-science.ca/artifacts-artefacts/images/1967.0431.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1967.0431.001.aa.cs.thumb.png,1250,2631,Manufacturer,52.406821999999998,-1.519693000000000,76,R,Europe
910,"Engine, airplane",,http://source.techno-science.ca/artifacts-artefacts/images/1967.0432.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1967.0432.001.aa.cs.thumb.png,1251,2632,Manufacturer,52.406821999999998,-1.519693000000000,76,R,Europe
911,"Engine, airplane",,http://source.techno-science.ca/artifacts-artefacts/images/1967.0433.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1967.0433.001.aa.cs.thumb.png,1252,2633,Manufacturer,40.245374099999999,-75.649630200000004,76,R,The United States
912,"Engine, airplane",,http://source.techno-science.ca/artifacts-artefacts/images/1967.0434.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1967.0434.001.aa.cs.thumb.png,1253,2634,Manufacturer,40.245374099999999,-75.649630200000004,76,R,The United States
913,"Engine, airplane",,http://source.techno-science.ca/artifacts-artefacts/images/1967.0435.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1967.0435.001.aa.cs.thumb.png,1254,2635,Manufacturer,40.245374099999999,-75.649630200000004,76,R,The United States
914,"Engine, airplane",,http://source.techno-science.ca/artifacts-artefacts/images/1967.0436.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1967.0436.001.aa.cs.thumb.png,1255,2636,Manufacturer,34.142507799999997,-118.255075000000010,76,R,The United States
915,"Engine, airplane",,http://source.techno-science.ca/artifacts-artefacts/images/1967.0437.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1967.0437.001.aa.cs.thumb.png,1256,2637,Manufacturer,34.142507799999997,-118.255075000000010,76,R,The United States
916,"Engine, airplane",,http://source.techno-science.ca/artifacts-artefacts/images/1967.0439.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1967.0439.001.aa.cs.thumb.png,1258,2639,Manufacturer,49.736258900000003,2.894737000000000,76,R,Europe
917,"Engine, airplane",,http://source.techno-science.ca/artifacts-artefacts/images/1967.0440.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1967.0440.001.aa.cs.thumb.png,1259,2640,Manufacturer,42.331426999999998,-83.045753800000000,76,R,The United States
918,"Engine, airplane",,http://source.techno-science.ca/artifacts-artefacts/images/1967.0441.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1967.0441.001.aa.cs.thumb.png,1260,2641,Manufacturer,40.712783700000003,-74.005941300000003,76,R,The United States
919,"Engine, airplane",,http://source.techno-science.ca/artifacts-artefacts/images/1967.0442.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1967.0442.001.aa.cs.thumb.png,1261,2642,Manufacturer,41.763421899999997,-72.612833899999998,76,R,The United States
920,"Engine, airplane",,http://source.techno-science.ca/artifacts-artefacts/images/1967.0444.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1967.0444.001.aa.cs.thumb.png,1263,2644,Manufacturer,41.763421899999997,-72.612833899999998,76,R,The United States
921,"Engine, airplane","STEEL, ALUMINUM/ RUBBER",http://source.techno-science.ca/artifacts-artefacts/images/1967.0445.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1967.0445.001.aa.cs.thumb.png,1264,2645,Manufacturer,41.763421899999997,-72.612833899999998,76,R,The United States
922,"Engine, airplane",,http://source.techno-science.ca/artifacts-artefacts/images/1967.0446.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1967.0446.001.aa.cs.thumb.png,1265,2646,Manufacturer,41.763421899999997,-72.612833899999998,76,R,The United States
923,"Engine, airplane",,http://source.techno-science.ca/artifacts-artefacts/images/1967.0447.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1967.0447.001.aa.cs.thumb.png,1266,2647,Manufacturer,42.322259899999999,-83.176314499999989,76,R,The United States
924,"Engine, airplane",,http://source.techno-science.ca/artifacts-artefacts/images/1967.0448.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1967.0448.001.aa.cs.thumb.png,1267,2648,Manufacturer,41.763421899999997,-72.612833899999998,76,R,The United States
925,"Engine, airplane",,http://source.techno-science.ca/artifacts-artefacts/images/1967.0449.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1967.0449.001.aa.cs.thumb.png,1268,2649,Manufacturer,41.763421899999997,-72.612833899999998,76,R,The United States
926,"Engine, airplane",,http://source.techno-science.ca/artifacts-artefacts/images/1967.0450.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1967.0450.001.aa.cs.thumb.png,1269,2650,Manufacturer,41.763421899999997,-72.612833899999998,76,R,The United States
927,"Engine, airplane",,http://source.techno-science.ca/artifacts-artefacts/images/1967.0451.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1967.0451.001.aa.cs.thumb.png,1270,2651,Manufacturer,41.763421899999997,-72.612833899999998,76,R,The United States
928,"Engine, airplane",,http://source.techno-science.ca/artifacts-artefacts/images/1967.0452.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1967.0452.001.aa.cs.thumb.png,1271,2652,Manufacturer,41.763421899999997,-72.612833899999998,76,R,The United States
929,"Engine, airplane",,http://source.techno-science.ca/artifacts-artefacts/images/1967.0453.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1967.0453.001.aa.cs.thumb.png,1272,2653,Manufacturer,41.763421899999997,-72.612833899999998,76,R,The United States
930,"Engine, airplane",,http://source.techno-science.ca/artifacts-artefacts/images/1967.0454.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1967.0454.001.aa.cs.thumb.png,1273,2654,Manufacturer,41.763421899999997,-72.612833899999998,76,R,The United States
931,"Engine, airplane",,http://source.techno-science.ca/artifacts-artefacts/images/1967.0455.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1967.0455.001.aa.cs.thumb.png,1274,2655,Manufacturer,41.763421899999997,-72.612833899999998,76,R,The United States
932,"Engine, airplane",,http://source.techno-science.ca/artifacts-artefacts/images/1967.0456.001.aa.cs.png,http://source.techno-science.ca/artifacts-artefacts/images/1967.0456.001.aa.cs.thumb.png,1275,2656,Manufacturer,41.763421899999997,-72.612833899999998,76,R,The United States
